id,timestamp,target,rtt,activity
368,2024-04-26 00:44:35.322479,google.com,153.864,roku_channel
369,2024-04-26 00:44:59.889571,google.com,123.516,roku_channel
370,2024-04-26 00:45:24.314790,google.com,170.587,roku_channel
371,2024-04-26 00:45:49.631782,google.com,46.295,roku_channel
372,2024-04-26 00:46:14.376436,google.com,77.729,roku_channel
373,2024-04-26 00:46:39.015829,google.com,56.432,roku_channel
374,2024-04-26 00:47:03.573836,google.com,81.813,roku_channel
375,2024-04-26 00:47:27.889519,google.com,75.676,roku_channel
376,2024-04-26 00:47:53.009191,google.com,71.305,roku_channel
377,2024-04-26 00:48:18.148139,google.com,140.756,roku_channel
378,2024-04-26 00:48:42.672878,google.com,205.774,roku_channel
379,2024-04-26 00:49:07.309022,google.com,88.024,roku_channel
380,2024-04-26 00:49:31.637393,google.com,44.958,roku_channel
381,2024-04-26 00:49:56.342728,google.com,77.618,roku_channel
382,2024-04-26 00:50:22.703189,google.com,50.203,roku_channel
383,2024-04-26 00:50:47.246402,google.com,106.603,roku_channel
384,2024-04-26 00:51:13.820669,google.com,125.163,roku_channel
385,2024-04-26 00:51:38.647154,google.com,43.28,roku_channel
386,2024-04-26 00:52:03.256958,google.com,36.932,roku_channel
387,2024-04-26 00:52:28.329102,google.com,42.988,roku_channel
388,2024-04-26 00:52:52.718175,google.com,33.988,roku_channel
389,2024-04-26 00:53:17.793107,google.com,149.902,roku_channel
390,2024-04-26 00:53:42.653456,google.com,161.372,roku_channel
391,2024-04-26 00:54:08.950777,google.com,83.28,roku_channel
392,2024-04-26 00:54:34.054847,google.com,122.373,roku_channel
393,2024-04-26 00:54:58.854970,google.com,76.841,roku_channel
394,2024-04-26 00:55:23.362386,google.com,195.688,roku_channel
395,2024-04-26 00:55:47.902978,google.com,122.785,roku_channel
396,2024-04-26 00:56:14.661581,google.com,157.081,roku_channel
397,2024-04-26 00:56:39.438859,google.com,114.652,roku_channel
398,2024-04-26 00:57:04.184500,google.com,103.032,roku_channel
399,2024-04-26 09:53:53.893865,google.com,134.321,idle
400,2024-04-26 09:54:18.415062,google.com,38.426,idle
401,2024-04-26 09:54:43.058826,google.com,47.051,idle
402,2024-04-26 09:55:07.446383,google.com,63.889,idle
403,2024-04-26 09:55:31.997645,google.com,102.067,idle
404,2024-04-26 09:55:56.671830,google.com,76.187,idle
405,2024-04-26 09:56:21.236569,google.com,43.689,idle
406,2024-04-26 09:56:46.067371,google.com,72.826,idle
407,2024-04-26 09:57:11.255146,google.com,268.598,idle
408,2024-04-26 09:57:36.398501,google.com,61.703,idle
409,2024-04-26 09:58:01.028768,google.com,77.481,idle
410,2024-04-26 09:58:25.483957,google.com,80.071,idle
411,2024-04-26 09:58:51.901659,google.com,430.861,idle
412,2024-04-26 09:59:16.868735,google.com,78.453,idle
413,2024-04-26 09:59:41.199301,google.com,118.982,idle
414,2024-04-26 10:00:05.845321,google.com,81.573,idle
415,2024-04-26 10:00:30.478559,google.com,63.064,idle
416,2024-04-26 10:00:55.021460,google.com,115.517,idle
417,2024-04-26 10:01:19.334347,google.com,60.315,idle
418,2024-04-26 10:01:44.064477,google.com,155.177,idle
419,2024-04-26 10:02:08.604169,google.com,77.092,idle
420,2024-04-26 10:02:32.912102,google.com,64.108,idle
421,2024-04-26 10:02:58.096612,google.com,86.829,idle
422,2024-04-26 10:03:22.901456,google.com,92.335,idle
423,2024-04-26 10:03:47.451620,google.com,56.557,idle
424,2024-04-26 10:04:12.317540,google.com,40.098,idle
425,2024-04-26 10:04:37.635228,google.com,72.838,idle
426,2024-04-26 10:05:02.167642,google.com,110.461,idle
427,2024-04-26 10:05:28.547179,google.com,40.844,idle
428,2024-04-26 10:05:53.126385,google.com,94.545,idle
429,2024-04-26 10:06:17.682498,google.com,36.739,idle
430,2024-04-26 10:06:41.992848,google.com,65.822,idle
431,2024-04-26 10:07:06.397450,google.com,34.492,idle
432,2024-04-26 10:07:30.875114,google.com,71.357,idle
433,2024-04-26 10:07:55.235005,google.com,45.183,idle
434,2024-04-26 10:08:19.879375,google.com,105.332,idle
435,2024-04-26 10:08:44.496255,google.com,62.348,idle
436,2024-04-26 10:09:09.204985,google.com,135.614,idle
437,2024-04-26 10:09:34.616814,google.com,112.884,idle
438,2024-04-26 10:10:00.886040,google.com,52.959,idle
439,2024-04-26 10:10:25.343913,google.com,105.973,idle
440,2024-04-26 10:10:49.668604,google.com,68.888,idle
441,2024-04-26 10:11:14.296229,google.com,86.572,idle
442,2024-04-26 10:11:38.915980,google.com,64.656,idle
443,2024-04-26 10:12:05.718131,google.com,55.502,idle
444,2024-04-26 10:12:30.763562,google.com,39.715,idle
445,2024-04-26 10:12:55.221531,google.com,122.028,idle
446,2024-04-26 10:13:19.596819,google.com,58.978,idle
447,2024-04-26 10:13:44.311257,google.com,212.314,idle
448,2024-04-26 10:14:08.810445,google.com,141.856,idle
449,2024-04-26 10:14:33.539545,google.com,70.779,idle
450,2024-04-26 10:14:58.117924,google.com,90.205,idle
451,2024-04-26 10:15:23.554164,google.com,75.33,idle
452,2024-04-26 10:15:48.908447,google.com,50.505,idle
453,2024-04-26 10:16:13.235852,google.com,40.876,idle
454,2024-04-26 10:16:37.843282,google.com,52.51,idle
455,2024-04-26 10:17:02.298171,google.com,39.488,idle
456,2024-04-26 10:17:26.827011,google.com,141.401,idle
457,2024-04-26 10:17:51.193965,google.com,46.608,idle
458,2024-04-26 10:18:15.664688,google.com,82.061,idle
459,2024-04-26 10:18:40.182836,google.com,138.366,idle
460,2024-04-26 10:19:06.064157,google.com,167.852,idle
461,2024-04-26 10:19:30.396786,google.com,38.065,idle
462,2024-04-26 10:19:55.040117,google.com,33.701,idle
463,2024-04-26 10:20:20.180208,google.com,146.469,idle
464,2024-04-26 10:20:44.462068,google.com,53.309,idle
465,2024-04-26 10:21:09.122681,google.com,60.733,idle
466,2024-04-26 10:21:33.655178,google.com,86.871,idle
467,2024-04-26 10:21:58.041559,google.com,56.794,idle
468,2024-04-26 10:22:22.516316,google.com,92.602,idle
469,2024-04-26 10:22:46.999952,google.com,143.505,idle
470,2024-04-26 10:23:11.459271,google.com,96.124,idle
471,2024-04-26 10:23:35.916376,google.com,135.153,idle
472,2024-04-26 10:24:00.579649,google.com,56.458,idle
473,2024-04-26 10:24:24.889824,google.com,99.04,idle
474,2024-04-26 10:24:49.505485,google.com,44.653,idle
475,2024-04-26 10:25:14.104885,google.com,78.616,idle
476,2024-04-26 10:25:38.823463,google.com,63.037,idle
477,2024-04-26 10:26:03.542434,google.com,186.749,idle
478,2024-04-26 10:26:27.919381,google.com,57.772,idle
479,2024-04-26 10:26:52.406524,google.com,208.136,idle
480,2024-04-26 10:27:16.827999,google.com,85.078,idle
481,2024-04-26 10:27:41.152071,google.com,47.539,idle
482,2024-04-26 10:28:05.964619,google.com,202.248,idle
483,2024-04-26 10:28:30.537026,google.com,172.12,idle
484,2024-04-26 10:28:54.858802,google.com,34.822,idle
485,2024-04-26 10:29:19.403587,google.com,178.14,idle
486,2024-04-26 10:29:43.908892,google.com,195.725,idle
487,2024-04-26 10:30:08.302084,google.com,123.349,idle
488,2024-04-26 10:30:32.766359,google.com,46.357,idle
489,2024-04-26 10:30:57.346329,google.com,77.104,idle
490,2024-04-26 10:31:22.503409,google.com,154.942,idle
491,2024-04-26 10:31:47.022499,google.com,146.07,idle
492,2024-04-26 10:32:11.679772,google.com,116.414,idle
493,2024-04-26 10:32:36.273498,google.com,64.998,idle
494,2024-04-26 10:33:00.792317,google.com,131.003,idle
495,2024-04-26 10:33:25.218188,google.com,70.59,idle
496,2024-04-26 10:33:49.774559,google.com,153.411,idle
497,2024-04-26 10:34:14.203588,google.com,152.779,idle
498,2024-04-26 10:34:38.675869,google.com,39.432,idle
499,2024-04-26 10:35:03.452230,google.com,58.264,idle
500,2024-04-26 10:35:27.959646,google.com,83.668,idle
501,2024-04-26 10:35:52.287363,google.com,50.085,idle
502,2024-04-26 10:36:18.868322,google.com,112.486,idle
503,2024-04-26 10:36:43.336814,google.com,60.194,idle
504,2024-04-26 10:37:07.705578,google.com,41.628,idle
505,2024-04-26 10:37:33.133279,google.com,106.884,idle
506,2024-04-26 10:37:57.826668,google.com,157.776,idle
507,2024-04-26 10:38:22.314212,google.com,122.252,idle
508,2024-04-26 10:38:46.777450,google.com,128.882,idle
509,2024-04-26 10:39:11.273639,google.com,160.347,idle
510,2024-04-26 10:39:35.555683,google.com,42.477,idle
511,2024-04-26 10:40:00.055355,google.com,151.819,idle
512,2024-04-26 10:40:24.349222,google.com,33.988,idle
513,2024-04-26 10:40:48.864204,google.com,193.188,idle
514,2024-04-26 10:41:13.449891,google.com,61.832,idle
515,2024-04-26 10:41:38.272453,google.com,78.428,idle
516,2024-04-26 10:42:02.787003,google.com,113.625,idle
517,2024-04-26 10:42:27.112208,google.com,40.973,idle
518,2024-04-26 10:42:51.829028,google.com,191.195,idle
519,2024-04-26 10:43:18.482596,google.com,74.048,idle
520,2024-04-26 10:43:43.028799,google.com,94.734,idle
521,2024-04-26 10:44:07.547423,google.com,213.835,idle
522,2024-04-26 10:44:32.102928,google.com,142.431,idle
523,2024-04-26 10:44:56.418703,google.com,56.883,idle
524,2024-04-26 10:45:21.044124,google.com,169.191,idle
525,2024-04-26 10:49:01.517403,google.com,78.963,uTorrent
526,2024-04-26 10:49:25.883412,google.com,161.533,uTorrent
527,2024-04-26 10:49:50.537274,google.com,57.351,uTorrent
528,2024-04-26 10:50:15.132293,google.com,44.023,uTorrent
529,2024-04-26 10:50:39.665606,google.com,87.747,uTorrent
530,2024-04-26 10:51:04.030871,google.com,65.388,uTorrent
531,2024-04-26 10:51:28.490107,google.com,76.542,uTorrent
532,2024-04-26 10:51:53.118432,google.com,144.723,uTorrent
533,2024-04-26 10:52:18.202858,google.com,203.993,uTorrent
534,2024-04-26 10:52:42.803401,google.com,71.991,uTorrent
535,2024-04-26 10:53:07.474297,google.com,52.311,uTorrent
536,2024-04-26 10:53:31.945827,google.com,89.011,uTorrent
537,2024-04-26 10:53:56.579053,google.com,151.851,uTorrent
538,2024-04-26 10:54:24.849928,google.com,63.395,uTorrent
539,2024-04-26 10:54:49.727640,google.com,167.478,uTorrent
540,2024-04-26 10:55:14.095542,google.com,40.277,uTorrent
541,2024-04-26 10:55:38.691413,google.com,78.448,uTorrent
542,2024-04-26 10:56:03.282735,google.com,116.188,uTorrent
543,2024-04-26 10:56:27.872530,google.com,64.931,uTorrent
544,2024-04-26 10:56:52.566778,google.com,53.507,uTorrent
545,2024-04-26 10:57:17.141297,google.com,42.503,uTorrent
546,2024-04-26 10:57:43.467287,google.com,91.054,uTorrent
547,2024-04-26 10:58:07.812963,google.com,61.231,uTorrent
548,2024-04-26 10:58:34.565975,google.com,83.533,uTorrent
549,2024-04-26 10:59:01.155223,google.com,147.429,uTorrent
550,2024-04-26 10:59:25.823236,google.com,75.627,uTorrent
551,2024-04-26 10:59:50.157439,google.com,130.609,uTorrent
552,2024-04-26 11:00:14.698127,google.com,39.61,uTorrent
553,2024-04-26 11:00:39.282532,google.com,151.945,uTorrent
554,2024-04-26 11:01:03.805942,google.com,84.083,uTorrent
555,2024-04-26 11:01:28.116362,google.com,36.179,uTorrent
556,2024-04-26 11:01:52.721688,google.com,54.964,uTorrent
557,2024-04-26 11:02:19.259712,google.com,168.812,uTorrent
558,2024-04-26 11:02:43.942731,google.com,66.548,uTorrent
559,2024-04-26 11:03:10.332799,google.com,52.733,uTorrent
560,2024-04-26 11:03:34.930462,google.com,62.39,uTorrent
561,2024-04-26 11:03:59.955482,google.com,53.631,uTorrent
562,2024-04-26 11:04:24.617321,google.com,103.928,uTorrent
563,2024-04-26 11:04:49.077034,google.com,68.739,uTorrent
564,2024-04-26 11:05:15.631671,google.com,121.696,uTorrent
565,2024-04-26 11:05:40.155196,google.com,120.284,uTorrent
566,2024-04-26 11:06:04.467979,google.com,35.022,uTorrent
567,2024-04-26 11:06:28.942814,google.com,86.251,uTorrent
568,2024-04-26 11:06:53.474213,google.com,102.015,uTorrent
569,2024-04-26 11:07:18.155388,google.com,78.733,uTorrent
570,2024-04-26 11:07:42.784725,google.com,34.329,uTorrent
571,2024-04-26 11:08:07.586707,google.com,153.66,uTorrent
572,2024-04-26 11:08:32.148300,google.com,125.451,uTorrent
573,2024-04-26 11:08:58.459732,google.com,82.223,uTorrent
574,2024-04-26 11:09:23.010633,google.com,108.133,uTorrent
575,2024-04-26 11:09:49.525868,google.com,188.252,uTorrent
576,2024-04-26 11:10:16.004345,google.com,189.263,uTorrent
577,2024-04-26 11:10:40.459207,google.com,119.8,uTorrent
578,2024-04-26 11:11:06.859512,google.com,69.905,uTorrent
579,2024-04-26 11:11:31.646476,google.com,56.568,uTorrent
580,2024-04-26 11:11:58.037652,google.com,40.743,uTorrent
581,2024-04-26 11:12:24.613171,google.com,35.754,uTorrent
582,2024-04-26 11:12:51.556752,google.com,175.364,uTorrent
583,2024-04-26 11:13:17.488192,google.com,132.827,uTorrent
584,2024-04-26 11:13:42.123466,google.com,84.699,uTorrent
585,2024-04-26 11:14:06.694261,google.com,115.691,uTorrent
586,2024-04-26 11:14:31.500034,google.com,102.039,uTorrent
587,2024-04-26 11:14:55.828509,google.com,32.602,uTorrent
588,2024-04-26 11:15:22.411370,google.com,37.046,uTorrent
589,2024-04-26 11:15:46.919759,google.com,147.283,uTorrent
590,2024-04-26 11:16:11.677888,google.com,37.263,uTorrent
591,2024-04-26 11:16:37.977917,google.com,149.983,uTorrent
592,2024-04-26 11:17:02.526366,google.com,43.328,uTorrent
593,2024-04-26 11:17:27.112166,google.com,81.788,uTorrent
594,2024-04-26 11:17:53.657797,google.com,92.152,uTorrent
595,2024-04-26 11:18:18.577587,google.com,182.196,uTorrent
596,2024-04-26 11:18:43.369051,google.com,33.479,uTorrent
597,2024-04-26 11:19:08.881538,google.com,84.332,uTorrent
598,2024-04-26 11:36:54.128325,google.com,170.499,uTorrent
599,2024-04-26 11:37:20.763195,google.com,97.984,uTorrent
600,2024-04-26 11:37:45.288407,google.com,130.06,uTorrent
601,2024-04-26 11:38:09.686216,google.com,45.141,uTorrent
602,2024-04-26 11:38:36.177130,google.com,95.305,uTorrent
603,2024-04-26 11:39:00.565290,google.com,89.182,uTorrent
604,2024-04-26 11:39:27.553503,google.com,207.983,uTorrent
605,2024-04-26 11:39:52.142281,google.com,42.197,uTorrent
606,2024-04-26 11:40:16.690608,google.com,108.692,uTorrent
607,2024-04-26 11:40:41.337760,google.com,145.781,uTorrent
608,2024-04-26 11:41:05.891564,google.com,128.218,uTorrent
609,2024-04-26 11:41:30.528577,google.com,43.551,uTorrent
610,2024-04-26 11:41:54.823338,google.com,56.161,uTorrent
611,2024-04-26 11:42:19.733707,google.com,83.662,uTorrent
612,2024-04-26 11:42:44.346886,google.com,35.134,uTorrent
613,2024-04-26 11:43:08.870490,google.com,94.905,uTorrent
614,2024-04-26 11:43:33.150219,google.com,39.192,uTorrent
615,2024-04-26 11:43:57.898718,google.com,86.264,uTorrent
616,2024-04-26 11:44:22.166094,google.com,38.943,uTorrent
617,2024-04-26 11:44:46.496832,google.com,57.222,uTorrent
618,2024-04-26 11:45:12.754433,google.com,125.928,uTorrent
619,2024-04-26 11:45:37.273674,google.com,35.492,uTorrent
620,2024-04-26 11:46:05.529355,google.com,36.218,uTorrent
621,2024-04-26 11:46:31.832609,google.com,140.433,uTorrent
622,2024-04-26 11:46:56.217555,google.com,49.872,uTorrent
623,2024-04-26 11:47:20.708749,google.com,67.994,uTorrent
624,2024-04-26 11:47:45.093708,google.com,67.425,uTorrent
625,2024-04-26 11:48:09.773183,google.com,59.545,uTorrent
626,2024-04-26 11:48:34.831552,google.com,144.036,uTorrent
627,2024-04-26 11:49:00.042461,google.com,147.131,uTorrent
628,2024-04-26 11:49:32.392199,google.com,230.974,uTorrent
629,2024-04-26 11:49:56.882420,google.com,63.797,uTorrent
630,2024-04-26 11:50:21.455728,google.com,55.134,uTorrent
631,2024-04-26 11:50:45.938249,google.com,79.906,uTorrent
632,2024-04-26 11:51:10.676501,google.com,78.203,uTorrent
633,2024-04-26 11:51:34.971158,google.com,34.728,uTorrent
634,2024-04-26 11:52:00.053927,google.com,166.701,uTorrent
635,2024-04-26 11:52:25.069809,google.com,152.161,uTorrent
636,2024-04-26 11:52:49.559131,google.com,92.682,uTorrent
637,2024-04-26 11:53:13.841530,google.com,36.384,uTorrent
638,2024-04-26 11:53:38.192918,google.com,59.219,uTorrent
639,2024-04-26 11:54:02.837791,google.com,148.923,uTorrent
640,2024-04-26 11:54:29.409704,google.com,145.501,uTorrent
641,2024-04-26 11:54:53.880057,google.com,112.982,uTorrent
642,2024-04-26 11:55:18.412534,google.com,108.286,uTorrent
643,2024-04-26 11:55:42.932260,google.com,77.108,uTorrent
644,2024-04-26 11:56:07.204608,google.com,113.403,uTorrent
645,2024-04-26 11:56:31.780270,google.com,52.14,uTorrent
646,2024-04-26 11:56:56.303103,google.com,99.746,uTorrent
647,2024-04-26 11:57:22.573823,google.com,35.949,uTorrent
648,2024-04-26 12:01:42.326309,google.com,130.072,browsing
649,2024-04-26 12:02:06.998898,google.com,179.025,browsing
650,2024-04-26 12:02:31.458252,google.com,62.397,browsing
651,2024-04-26 12:02:55.787332,google.com,47.801,browsing
652,2024-04-26 12:03:20.306104,google.com,187.945,browsing
653,2024-04-26 12:03:44.632895,google.com,37.949,browsing
654,2024-04-26 12:04:09.663100,google.com,203.469,browsing
655,2024-04-26 12:04:34.260574,google.com,88.529,browsing
656,2024-04-26 12:04:58.925400,google.com,171.581,browsing
657,2024-04-26 12:05:23.492637,google.com,130.64,browsing
658,2024-04-26 12:05:48.747577,google.com,124.364,browsing
659,2024-04-26 12:06:13.470951,google.com,98.43,browsing
660,2024-04-26 12:06:38.044874,google.com,102.325,browsing
661,2024-04-26 12:07:02.664911,google.com,122.822,browsing
662,2024-04-26 12:07:27.455745,google.com,98.168,browsing
663,2024-04-26 12:07:52.200138,google.com,48.097,browsing
664,2024-04-26 12:08:16.645412,google.com,58.658,browsing
665,2024-04-26 12:08:41.344507,google.com,165.65,browsing
666,2024-04-26 12:09:05.900181,google.com,69.643,browsing
667,2024-04-26 12:09:30.465948,google.com,122.348,browsing
668,2024-04-26 12:09:54.776623,google.com,37.424,browsing
669,2024-04-26 12:10:19.437476,google.com,103.153,browsing
670,2024-04-26 12:10:43.968086,google.com,41.857,browsing
671,2024-04-26 12:11:08.474193,google.com,60.758,browsing
672,2024-04-26 12:11:32.769709,google.com,49.984,browsing
673,2024-04-26 12:11:57.457719,google.com,144.474,browsing
674,2024-04-26 12:12:22.376006,google.com,76.892,browsing
675,2024-04-26 12:12:46.660270,google.com,37.507,browsing
676,2024-04-26 12:13:11.133391,google.com,71.766,browsing
677,2024-04-26 12:13:35.427818,google.com,41.206,browsing
678,2024-04-26 12:13:59.935152,google.com,119.282,browsing
679,2024-04-26 12:14:24.232000,google.com,55.889,browsing
680,2024-04-26 12:14:50.752053,google.com,81.956,browsing
681,2024-04-26 12:15:15.045340,google.com,33.017,browsing
682,2024-04-26 12:15:39.649872,google.com,153.416,browsing
683,2024-04-26 12:16:04.128397,google.com,128.352,browsing
684,2024-04-26 12:16:28.456368,google.com,41.92,browsing
685,2024-04-26 12:16:52.962544,google.com,105.849,browsing
686,2024-04-26 12:17:17.287241,google.com,35.576,browsing
687,2024-04-26 12:17:41.810549,google.com,89.678,browsing
688,2024-04-26 12:18:06.497178,google.com,153.259,browsing
689,2024-04-26 12:18:31.981961,google.com,143.409,browsing
690,2024-04-26 12:18:56.891256,google.com,59.859,browsing
691,2024-04-26 12:19:21.422094,google.com,105.428,browsing
692,2024-04-26 12:19:45.937715,google.com,123.939,browsing
693,2024-04-26 12:20:10.422774,google.com,51.607,browsing
694,2024-04-26 12:20:35.453903,google.com,45.641,browsing
695,2024-04-26 12:21:00.448471,google.com,52.634,browsing
696,2024-04-26 12:21:24.762781,google.com,36.926,browsing
697,2024-04-26 12:21:49.330223,google.com,98.109,browsing
698,2024-04-26 12:22:13.959722,google.com,146.839,browsing
699,2024-04-26 12:22:38.405189,google.com,62.803,browsing
700,2024-04-26 12:23:02.714004,google.com,48.714,browsing
701,2024-04-26 12:23:27.234570,google.com,156.193,browsing
702,2024-04-26 12:23:51.526273,google.com,37.262,browsing
703,2024-04-26 12:24:16.053393,google.com,124.369,browsing
704,2024-04-26 12:24:40.593172,google.com,81.601,browsing
705,2024-04-26 12:25:04.889663,google.com,97.898,browsing
706,2024-04-26 12:25:31.166204,google.com,109.601,browsing
707,2024-04-26 12:25:55.691984,google.com,85.984,browsing
708,2024-04-26 12:26:20.185915,google.com,72.857,browsing
709,2024-04-26 12:26:45.355546,google.com,76.561,browsing
710,2024-04-26 12:27:09.694296,google.com,34.989,browsing
711,2024-04-26 12:27:34.263069,google.com,215.234,browsing
712,2024-04-26 12:27:58.831035,google.com,125.121,browsing
713,2024-04-26 12:28:23.616730,google.com,38.314,browsing
714,2024-04-26 12:28:48.250701,google.com,115.894,browsing
715,2024-04-26 12:29:12.815682,google.com,136.154,browsing
716,2024-04-26 12:29:37.900529,google.com,185.023,browsing
717,2024-04-26 12:30:02.190730,google.com,33.371,browsing
718,2024-04-26 12:30:26.710861,google.com,143.82,browsing
719,2024-04-26 12:30:51.251254,google.com,36.266,browsing
720,2024-04-26 12:31:15.583835,google.com,48.511,browsing
721,2024-04-26 12:31:40.157655,google.com,175.333,browsing
722,2024-04-26 12:32:05.597637,google.com,77.026,browsing
723,2024-04-26 12:32:33.033540,google.com,103.133,browsing
724,2024-04-26 12:32:57.608366,google.com,82.935,browsing
725,2024-04-26 12:33:21.957836,google.com,38.823,browsing
726,2024-04-26 12:33:46.418205,google.com,124.307,browsing
727,2024-04-26 12:34:11.058992,google.com,53.291,browsing
728,2024-04-26 12:34:35.406061,google.com,38.875,browsing
729,2024-04-26 12:34:59.917379,google.com,106.605,browsing
730,2024-04-26 12:35:24.461147,google.com,78.109,browsing
731,2024-04-26 12:35:48.759285,google.com,45.745,browsing
732,2024-04-26 12:36:13.702504,google.com,83.904,browsing
733,2024-04-26 12:36:38.023313,google.com,38.481,browsing
